year,itl22cd,nc_year,projected_proportion_continuing
2024,TLH2,year_group_9,1.00291995524486
2025,TLH2,year_group_9,1.00291995524486
2026,TLH2,year_group_9,1.00291995524486
2027,TLH2,year_group_9,1.00291995524486
2028,TLH2,year_group_9,1.00291995524486
2029,TLH2,year_group_9,1.00291995524486
2030,TLH2,year_group_9,1.00291995524486
2031,TLH2,year_group_9,1.00291995524486
2032,TLH2,year_group_9,1.00291995524486
2023,TLH3,year_group_9,1.00132087706915
2024,TLH3,year_group_9,1.00132087706915
2025,TLH3,year_group_9,1.00132087706915
2026,TLH3,year_group_9,1.00132087706915
2027,TLH3,year_group_9,1.00132087706915
2028,TLH3,year_group_9,1.00132087706915
2029,TLH3,year_group_9,1.00132087706915
2030,TLH3,year_group_9,1.00132087706915
2031,TLH3,year_group_9,1.00132087706915
2032,TLH3,year_group_9,1.00132087706915
2023,TLI3,year_group_9,0.999396660276823
2024,TLI3,year_group_9,0.999396660276823
2025,TLI3,year_group_9,0.999396660276823
2026,TLI3,year_group_9,0.999396660276823
2027,TLI3,year_group_9,0.999396660276823
2028,TLI3,year_group_9,0.999396660276823
2029,TLI3,year_group_9,0.999396660276823
2030,TLI3,year_group_9,0.999396660276823
2031,TLI3,year_group_9,0.999396660276823
2032,TLI3,year_group_9,0.999396660276823
2023,TLI4,year_group_9,1.00330076395851
2024,TLI4,year_group_9,1.00330076395851
2025,TLI4,year_group_9,1.00330076395851
2026,TLI4,year_group_9,1.00330076395851
2027,TLI4,year_group_9,1.00330076395851
2028,TLI4,year_group_9,1.00330076395851
2029,TLI4,year_group_9,1.00330076395851
2030,TLI4,year_group_9,1.00330076395851
2031,TLI4,year_group_9,1.00330076395851
2032,TLI4,year_group_9,1.00330076395851
2023,TLI5,year_group_9,0.998895252684874
2024,TLI5,year_group_9,0.998895252684874
2025,TLI5,year_group_9,0.998895252684874
2026,TLI5,year_group_9,0.998895252684874
2027,TLI5,year_group_9,0.998895252684874
2028,TLI5,year_group_9,0.998895252684874
2029,TLI5,year_group_9,0.998895252684874
2030,TLI5,year_group_9,0.998895252684874
2031,TLI5,year_group_9,0.998895252684874
2032,TLI5,year_group_9,0.998895252684874
2023,TLI6,year_group_9,0.995881084185673
2024,TLI6,year_group_9,0.995881084185673
2025,TLI6,year_group_9,0.995881084185673
2026,TLI6,year_group_9,0.995881084185673
2027,TLI6,year_group_9,0.995881084185673
2028,TLI6,year_group_9,0.995881084185673
2029,TLI6,year_group_9,0.995881084185673
2030,TLI6,year_group_9,0.995881084185673
2031,TLI6,year_group_9,0.995881084185673
2032,TLI6,year_group_9,0.995881084185673
2023,TLI7,year_group_9,1.00559872280263
2024,TLI7,year_group_9,1.00559872280263
2025,TLI7,year_group_9,1.00559872280263
2026,TLI7,year_group_9,1.00559872280263
2027,TLI7,year_group_9,1.00559872280263
2028,TLI7,year_group_9,1.00559872280263
2029,TLI7,year_group_9,1.00559872280263
2030,TLI7,year_group_9,1.00559872280263
2031,TLI7,year_group_9,1.00559872280263
2032,TLI7,year_group_9,1.00559872280263
2023,TLJ1,year_group_9,1.00178112045271
2024,TLJ1,year_group_9,1.00178112045271
2025,TLJ1,year_group_9,1.00178112045271
2026,TLJ1,year_group_9,1.00178112045271
2027,TLJ1,year_group_9,1.00178112045271
2028,TLJ1,year_group_9,1.00178112045271
2029,TLJ1,year_group_9,1.00178112045271
2030,TLJ1,year_group_9,1.00178112045271
2031,TLJ1,year_group_9,1.00178112045271
2032,TLJ1,year_group_9,1.00178112045271
2023,TLJ2,year_group_9,0.997329118537898
2024,TLJ2,year_group_9,0.997329118537898
2025,TLJ2,year_group_9,0.997329118537898
2026,TLJ2,year_group_9,0.997329118537898
2027,TLJ2,year_group_9,0.997329118537898
2028,TLJ2,year_group_9,0.997329118537898
2029,TLJ2,year_group_9,0.997329118537898
2030,TLJ2,year_group_9,0.997329118537898
2031,TLJ2,year_group_9,0.997329118537898
2032,TLJ2,year_group_9,0.997329118537898
2023,TLJ3,year_group_9,0.997954236359962
2024,TLJ3,year_group_9,0.997954236359962
2025,TLJ3,year_group_9,0.997954236359962
2026,TLJ3,year_group_9,0.997954236359962
2027,TLJ3,year_group_9,0.997954236359962
2028,TLJ3,year_group_9,0.997954236359962
2029,TLJ3,year_group_9,0.997954236359962
2030,TLJ3,year_group_9,0.997954236359962
2031,TLJ3,year_group_9,0.997954236359962
2032,TLJ3,year_group_9,0.997954236359962
2023,TLJ4,year_group_9,1.00076743844564
2024,TLJ4,year_group_9,1.00076743844564
2025,TLJ4,year_group_9,1.00076743844564
2026,TLJ4,year_group_9,1.00076743844564
2027,TLJ4,year_group_9,1.00076743844564
2028,TLJ4,year_group_9,1.00076743844564
2029,TLJ4,year_group_9,1.00076743844564
2030,TLJ4,year_group_9,1.00076743844564
2031,TLJ4,year_group_9,1.00076743844564
2032,TLJ4,year_group_9,1.00076743844564
2023,TLK1,year_group_9,0.999828000141407
2024,TLK1,year_group_9,0.999828000141407
2025,TLK1,year_group_9,0.999828000141407
2026,TLK1,year_group_9,0.999828000141407
2027,TLK1,year_group_9,0.999828000141407
2028,TLK1,year_group_9,0.999828000141407
2029,TLK1,year_group_9,0.999828000141407
2030,TLK1,year_group_9,0.999828000141407
2031,TLK1,year_group_9,0.999828000141407
2032,TLK1,year_group_9,0.999828000141407
2023,TLK2,year_group_9,0.993991422637492
2024,TLK2,year_group_9,0.993991422637492
2025,TLK2,year_group_9,0.993991422637492
2026,TLK2,year_group_9,0.993991422637492
2027,TLK2,year_group_9,0.993991422637492
2028,TLK2,year_group_9,0.993991422637492
2029,TLK2,year_group_9,0.993991422637492
2030,TLK2,year_group_9,0.993991422637492
2031,TLK2,year_group_9,0.993991422637492
2032,TLK2,year_group_9,0.993991422637492
2023,TLK3,year_group_9,0.996688325106491
2024,TLK3,year_group_9,0.996688325106491
2025,TLK3,year_group_9,0.996688325106491
2026,TLK3,year_group_9,0.996688325106491
2027,TLK3,year_group_9,0.996688325106491
2028,TLK3,year_group_9,0.996688325106491
2029,TLK3,year_group_9,0.996688325106491
2030,TLK3,year_group_9,0.996688325106491
2031,TLK3,year_group_9,0.996688325106491
2032,TLK3,year_group_9,0.996688325106491
2023,TLK4,year_group_9,0.99811835007109
2024,TLK4,year_group_9,0.99811835007109
2025,TLK4,year_group_9,0.99811835007109
2026,TLK4,year_group_9,0.99811835007109
2027,TLK4,year_group_9,0.99811835007109
2028,TLK4,year_group_9,0.99811835007109
2029,TLK4,year_group_9,0.99811835007109
2030,TLK4,year_group_9,0.99811835007109
2031,TLK4,year_group_9,0.99811835007109
2032,TLK4,year_group_9,0.99811835007109
