time_period,old_la_code,new_la_code,la_name,nc_year,full_time,part_time,headcount,fte
202021,895,E06000049,Cheshire East,year_group_3,4129,0,4129,4129
202021,895,E06000049,Cheshire East,year_group_4,4392,0,4392,4392
202021,895,E06000049,Cheshire East,year_group_5,4299,0,4299,4299
202021,895,E06000049,Cheshire East,year_group_6,4283,0,4283,4283
202021,895,E06000049,Cheshire East,year_group_7,4210,0,4210,4210
202021,895,E06000049,Cheshire East,year_group_8,4252,0,4252,4252
202021,895,E06000049,Cheshire East,year_group_9,4071,0,4071,4071
202021,896,E06000050,Cheshire West and Chester,reception,3780,14,3794,3787
202021,896,E06000050,Cheshire West and Chester,year_group_1,3742,0,3742,3742
202021,896,E06000050,Cheshire West and Chester,year_group_10,3629,0,3629,3629
202021,896,E06000050,Cheshire West and Chester,year_group_11,3647,0,3647,3647
202021,896,E06000050,Cheshire West and Chester,year_group_12,1382,0,1382,1382
202021,896,E06000050,Cheshire West and Chester,year_group_13,1160,0,1160,1160
202021,896,E06000050,Cheshire West and Chester,year_group_14,4,0,4,4
202021,896,E06000050,Cheshire West and Chester,year_group_2,3870,0,3870,3870
202021,896,E06000050,Cheshire West and Chester,year_group_3,3892,0,3892,3892
202021,896,E06000050,Cheshire West and Chester,year_group_4,4023,0,4023,4023
202021,896,E06000050,Cheshire West and Chester,year_group_5,4030,0,4030,4030
202021,896,E06000050,Cheshire West and Chester,year_group_6,3991,0,3991,3991
202021,896,E06000050,Cheshire West and Chester,year_group_7,3732,0,3732,3732
202021,896,E06000050,Cheshire West and Chester,year_group_8,3833,0,3833,3833
202021,896,E06000050,Cheshire West and Chester,year_group_9,3712,0,3712,3712
202021,909,E10000006,Cumbria,reception,4683,219,4902,4792.5
202021,909,E10000006,Cumbria,year_group_1,4892,0,4892,4892
202021,909,E10000006,Cumbria,year_group_10,5276,0,5276,5276
202021,909,E10000006,Cumbria,year_group_11,5085,0,5085,5085
202021,909,E10000006,Cumbria,year_group_12,2124,0,2124,2124
202021,909,E10000006,Cumbria,year_group_13,1775,0,1775,1775
202021,909,E10000006,Cumbria,year_group_14,0,0,0,0
202021,909,E10000006,Cumbria,year_group_2,4944,0,4944,4944
202021,909,E10000006,Cumbria,year_group_3,5098,0,5098,5098
202021,909,E10000006,Cumbria,year_group_4,5085,0,5085,5085
202021,909,E10000006,Cumbria,year_group_5,5261,0,5261,5261
202021,909,E10000006,Cumbria,year_group_6,5179,0,5179,5179
202021,909,E10000006,Cumbria,year_group_7,5480,0,5480,5480
202021,909,E10000006,Cumbria,year_group_8,5469,0,5469,5469
202021,909,E10000006,Cumbria,year_group_9,5278,0,5278,5278
202021,825,E06000060,Buckinghamshire,reception,6272,3,6275,6273.5
202021,825,E06000060,Buckinghamshire,year_group_1,6256,0,6256,6256
202021,825,E06000060,Buckinghamshire,year_group_10,6045,0,6045,6045
202021,825,E06000060,Buckinghamshire,year_group_11,5966,0,5966,5966
202021,825,E06000060,Buckinghamshire,year_group_12,4124,0,4124,4124
202021,825,E06000060,Buckinghamshire,year_group_13,3713,0,3713,3713
202021,825,E06000060,Buckinghamshire,year_group_14,5,0,5,5
202021,825,E06000060,Buckinghamshire,year_group_2,6210,0,6210,6210
202021,825,E06000060,Buckinghamshire,year_group_3,6234,0,6234,6234
202021,825,E06000060,Buckinghamshire,year_group_4,6425,0,6425,6425
202021,825,E06000060,Buckinghamshire,year_group_5,6500,0,6500,6500
202021,825,E06000060,Buckinghamshire,year_group_6,6381,0,6381,6381
202021,825,E06000060,Buckinghamshire,year_group_7,6432,0,6432,6432
202021,825,E06000060,Buckinghamshire,year_group_8,6485,0,6485,6485
202021,825,E06000060,Buckinghamshire,year_group_9,6368,0,6368,6368
202021,826,E06000042,Milton Keynes,reception,3564,17,3581,3572.5
202021,826,E06000042,Milton Keynes,year_group_1,3688,0,3688,3688
202021,826,E06000042,Milton Keynes,year_group_10,3173,0,3173,3173
202021,826,E06000042,Milton Keynes,year_group_11,3067,0,3067,3067
202021,826,E06000042,Milton Keynes,year_group_12,1793,1,1794,1793.5
202021,826,E06000042,Milton Keynes,year_group_13,1567,0,1567,1567
202021,826,E06000042,Milton Keynes,year_group_14,0,0,0,0
202021,826,E06000042,Milton Keynes,year_group_2,3643,0,3643,3643
202021,826,E06000042,Milton Keynes,year_group_3,3883,0,3883,3883
202021,826,E06000042,Milton Keynes,year_group_4,3877,0,3877,3877
202021,826,E06000042,Milton Keynes,year_group_5,3963,0,3963,3963
202021,826,E06000042,Milton Keynes,year_group_6,3810,0,3810,3810
202021,826,E06000042,Milton Keynes,year_group_7,3689,0,3689,3689
202021,826,E06000042,Milton Keynes,year_group_8,3554,0,3554,3554
202021,826,E06000042,Milton Keynes,year_group_9,3324,0,3324,3324
202021,845,E10000011,East Sussex,reception,5186,15,5201,5193.5
202021,845,E10000011,East Sussex,year_group_1,5279,0,5279,5279
202021,845,E10000011,East Sussex,year_group_10,5021,0,5021,5021
202021,845,E10000011,East Sussex,year_group_11,4741,0,4741,4741
202021,845,E10000011,East Sussex,year_group_12,832,0,832,832
202021,845,E10000011,East Sussex,year_group_13,757,0,757,757
202021,845,E10000011,East Sussex,year_group_14,3,0,3,3
202021,845,E10000011,East Sussex,year_group_2,5248,0,5248,5248
202021,845,E10000011,East Sussex,year_group_3,5491,0,5491,5491
202021,845,E10000011,East Sussex,year_group_4,5646,0,5646,5646
202021,845,E10000011,East Sussex,year_group_5,5662,0,5662,5662
202021,845,E10000011,East Sussex,year_group_6,5571,0,5571,5571
202021,845,E10000011,East Sussex,year_group_7,5264,0,5264,5264
202021,845,E10000011,East Sussex,year_group_8,5249,0,5249,5249
202021,845,E10000011,East Sussex,year_group_9,5095,0,5095,5095
202021,846,E06000043,Brighton and Hove,reception,2442,10,2452,2447
202021,846,E06000043,Brighton and Hove,year_group_1,2495,0,2495,2495
202021,846,E06000043,Brighton and Hove,year_group_10,2314,0,2314,2314
202021,846,E06000043,Brighton and Hove,year_group_11,2225,0,2225,2225
202021,846,E06000043,Brighton and Hove,year_group_12,557,0,557,557
202021,846,E06000043,Brighton and Hove,year_group_13,356,0,356,356
202021,846,E06000043,Brighton and Hove,year_group_14,0,0,0,0
202021,846,E06000043,Brighton and Hove,year_group_2,2539,0,2539,2539
202021,846,E06000043,Brighton and Hove,year_group_3,2546,0,2546,2546
202021,846,E06000043,Brighton and Hove,year_group_4,2648,0,2648,2648
202021,846,E06000043,Brighton and Hove,year_group_5,2637,0,2637,2637
202021,846,E06000043,Brighton and Hove,year_group_6,2760,0,2760,2760
202021,846,E06000043,Brighton and Hove,year_group_7,2432,0,2432,2432
202021,846,E06000043,Brighton and Hove,year_group_8,2495,0,2495,2495
202021,846,E06000043,Brighton and Hove,year_group_9,2425,0,2425,2425
202021,850,E10000014,Hampshire,reception,14933,139,15072,15002.5
202021,850,E10000014,Hampshire,year_group_1,14907,0,14907,14907
202021,850,E10000014,Hampshire,year_group_10,13271,0,13271,13271
202021,850,E10000014,Hampshire,year_group_11,13265,0,13265,13265
202021,850,E10000014,Hampshire,year_group_12,1000,0,1000,1000
202021,850,E10000014,Hampshire,year_group_13,837,0,837,837
202021,850,E10000014,Hampshire,year_group_14,4,0,4,4
202021,850,E10000014,Hampshire,year_group_2,15056,0,15056,15056
202021,850,E10000014,Hampshire,year_group_3,15199,0,15199,15199
202021,850,E10000014,Hampshire,year_group_4,15642,0,15642,15642
202021,850,E10000014,Hampshire,year_group_5,15582,0,15582,15582
202021,850,E10000014,Hampshire,year_group_6,15084,0,15084,15084
202021,850,E10000014,Hampshire,year_group_7,14205,0,14205,14205
202021,850,E10000014,Hampshire,year_group_8,14088,0,14088,14088
202021,850,E10000014,Hampshire,year_group_9,13908,0,13908,13908
202021,851,E06000044,Portsmouth,reception,2288,3,2291,2289.5
202021,851,E06000044,Portsmouth,year_group_1,2330,0,2330,2330
202021,851,E06000044,Portsmouth,year_group_10,1858,0,1858,1858
202021,851,E06000044,Portsmouth,year_group_11,1812,0,1812,1812
202021,851,E06000044,Portsmouth,year_group_12,111,0,111,111
202021,851,E06000044,Portsmouth,year_group_13,66,0,66,66
202021,851,E06000044,Portsmouth,year_group_14,0,0,0,0
202021,851,E06000044,Portsmouth,year_group_2,2291,0,2291,2291
202021,851,E06000044,Portsmouth,year_group_3,2363,0,2363,2363
202021,851,E06000044,Portsmouth,year_group_4,2316,0,2316,2316
202021,851,E06000044,Portsmouth,year_group_5,2284,0,2284,2284
202021,851,E06000044,Portsmouth,year_group_6,2247,0,2247,2247
202021,851,E06000044,Portsmouth,year_group_7,1964,0,1964,1964
202021,851,E06000044,Portsmouth,year_group_8,2002,0,2002,2002
202021,851,E06000044,Portsmouth,year_group_9,1899,0,1899,1899
202021,852,E06000045,Southampton,reception,2557,99,2656,2606.5
202021,852,E06000045,Southampton,year_group_1,2866,0,2866,2866
202021,852,E06000045,Southampton,year_group_10,2264,0,2264,2264
202021,852,E06000045,Southampton,year_group_11,2139,0,2139,2139
202021,852,E06000045,Southampton,year_group_12,148,0,148,148
202021,852,E06000045,Southampton,year_group_13,138,0,138,138
202021,852,E06000045,Southampton,year_group_14,0,0,0,0
202021,852,E06000045,Southampton,year_group_2,2816,0,2816,2816
202021,852,E06000045,Southampton,year_group_3,2785,0,2785,2785
202021,852,E06000045,Southampton,year_group_4,2875,0,2875,2875
202021,852,E06000045,Southampton,year_group_5,2955,0,2955,2955
202021,852,E06000045,Southampton,year_group_6,2801,0,2801,2801
202021,852,E06000045,Southampton,year_group_7,2485,0,2485,2485
202021,852,E06000045,Southampton,year_group_8,2528,0,2528,2528
202021,852,E06000045,Southampton,year_group_9,2262,0,2262,2262
202021,867,E06000036,Bracknell Forest,reception,1383,4,1387,1385
202021,867,E06000036,Bracknell Forest,year_group_1,1396,0,1396,1396
202021,867,E06000036,Bracknell Forest,year_group_10,1216,0,1216,1216
202021,867,E06000036,Bracknell Forest,year_group_11,1243,0,1243,1243
202021,867,E06000036,Bracknell Forest,year_group_12,662,0,662,662
202021,867,E06000036,Bracknell Forest,year_group_13,529,0,529,529
202021,867,E06000036,Bracknell Forest,year_group_14,0,0,0,0
202021,867,E06000036,Bracknell Forest,year_group_2,1359,0,1359,1359
202021,867,E06000036,Bracknell Forest,year_group_3,1432,0,1432,1432
202021,867,E06000036,Bracknell Forest,year_group_4,1431,0,1431,1431
202021,867,E06000036,Bracknell Forest,year_group_5,1430,0,1430,1430
202021,867,E06000036,Bracknell Forest,year_group_6,1436,0,1436,1436
202021,867,E06000036,Bracknell Forest,year_group_7,1384,0,1384,1384
202021,867,E06000036,Bracknell Forest,year_group_8,1375,0,1375,1375
202021,867,E06000036,Bracknell Forest,year_group_9,1324,0,1324,1324
202021,868,E06000040,Windsor and Maidenhead,reception,1609,5,1614,1611.5
202021,868,E06000040,Windsor and Maidenhead,year_group_1,1587,0,1587,1587
202021,868,E06000040,Windsor and Maidenhead,year_group_10,1640,0,1640,1640
202021,868,E06000040,Windsor and Maidenhead,year_group_11,1567,0,1567,1567
202021,868,E06000040,Windsor and Maidenhead,year_group_12,964,0,964,964
202021,868,E06000040,Windsor and Maidenhead,year_group_13,931,0,931,931
202021,868,E06000040,Windsor and Maidenhead,year_group_14,12,0,12,12
202021,868,E06000040,Windsor and Maidenhead,year_group_2,1588,0,1588,1588
202021,868,E06000040,Windsor and Maidenhead,year_group_3,1599,0,1599,1599
202021,868,E06000040,Windsor and Maidenhead,year_group_4,1670,0,1670,1670
202021,868,E06000040,Windsor and Maidenhead,year_group_5,1597,0,1597,1597
202021,868,E06000040,Windsor and Maidenhead,year_group_6,1636,0,1636,1636
202021,868,E06000040,Windsor and Maidenhead,year_group_7,1821,0,1821,1821
202021,868,E06000040,Windsor and Maidenhead,year_group_8,1780,0,1780,1780
202021,868,E06000040,Windsor and Maidenhead,year_group_9,1733,0,1733,1733
202021,869,E06000037,West Berkshire,reception,1827,16,1843,1835
202021,869,E06000037,West Berkshire,year_group_1,1830,0,1830,1830
202021,869,E06000037,West Berkshire,year_group_10,1895,0,1895,1895
202021,869,E06000037,West Berkshire,year_group_11,1770,0,1770,1770
202021,869,E06000037,West Berkshire,year_group_12,1271,0,1271,1271
202021,869,E06000037,West Berkshire,year_group_13,1120,0,1120,1120
202021,869,E06000037,West Berkshire,year_group_14,1,0,1,1
202021,869,E06000037,West Berkshire,year_group_2,1842,0,1842,1842
202021,869,E06000037,West Berkshire,year_group_3,1883,0,1883,1883
202021,869,E06000037,West Berkshire,year_group_4,1914,0,1914,1914
202021,869,E06000037,West Berkshire,year_group_5,1941,0,1941,1941
202021,869,E06000037,West Berkshire,year_group_6,1878,0,1878,1878
202021,869,E06000037,West Berkshire,year_group_7,2098,0,2098,2098
202021,869,E06000037,West Berkshire,year_group_8,2113,0,2113,2113
202021,869,E06000037,West Berkshire,year_group_9,1971,0,1971,1971
202021,870,E06000038,Reading,reception,1949,6,1955,1952
202021,870,E06000038,Reading,year_group_1,1774,0,1774,1774
202021,870,E06000038,Reading,year_group_10,1429,0,1429,1429
202021,870,E06000038,Reading,year_group_11,1400,0,1400,1400
202021,870,E06000038,Reading,year_group_12,931,1,932,931.5
202021,870,E06000038,Reading,year_group_13,730,0,730,730
202021,870,E06000038,Reading,year_group_14,1,0,1,1
202021,870,E06000038,Reading,year_group_2,1861,0,1861,1861
202021,870,E06000038,Reading,year_group_3,1923,0,1923,1923
202021,870,E06000038,Reading,year_group_4,1884,0,1884,1884
202021,870,E06000038,Reading,year_group_5,1835,0,1835,1835
202021,870,E06000038,Reading,year_group_6,1865,0,1865,1865
202021,870,E06000038,Reading,year_group_7,1502,0,1502,1502
202021,870,E06000038,Reading,year_group_8,1605,0,1605,1605
202021,870,E06000038,Reading,year_group_9,1369,0,1369,1369
202021,871,E06000039,Slough,reception,2272,2,2274,2273
202021,871,E06000039,Slough,year_group_1,2308,0,2308,2308
202021,871,E06000039,Slough,year_group_10,2270,0,2270,2270
202021,871,E06000039,Slough,year_group_11,2124,0,2124,2124
202021,871,E06000039,Slough,year_group_12,1410,0,1410,1410
202021,871,E06000039,Slough,year_group_13,1159,0,1159,1159
202021,871,E06000039,Slough,year_group_14,0,0,0,0
202021,871,E06000039,Slough,year_group_2,2323,0,2323,2323
202021,871,E06000039,Slough,year_group_3,2377,0,2377,2377
202021,871,E06000039,Slough,year_group_4,2435,0,2435,2435
202021,871,E06000039,Slough,year_group_5,2450,0,2450,2450
202021,871,E06000039,Slough,year_group_6,2446,0,2446,2446
202021,871,E06000039,Slough,year_group_7,2504,0,2504,2504
202021,871,E06000039,Slough,year_group_8,2523,0,2523,2523
202021,871,E06000039,Slough,year_group_9,2379,0,2379,2379
202021,872,E06000041,Wokingham,reception,2114,2,2116,2115
202021,872,E06000041,Wokingham,year_group_1,2102,0,2102,2102
202021,872,E06000041,Wokingham,year_group_10,1882,0,1882,1882
202021,872,E06000041,Wokingham,year_group_11,1800,0,1800,1800
202021,872,E06000041,Wokingham,year_group_12,1091,0,1091,1091
202021,872,E06000041,Wokingham,year_group_13,900,0,900,900
202021,872,E06000041,Wokingham,year_group_14,0,0,0,0
202021,872,E06000041,Wokingham,year_group_2,2175,0,2175,2175
202021,872,E06000041,Wokingham,year_group_3,2234,0,2234,2234
202021,872,E06000041,Wokingham,year_group_4,2305,0,2305,2305
202021,872,E06000041,Wokingham,year_group_5,2267,0,2267,2267
202021,872,E06000041,Wokingham,year_group_6,2222,0,2222,2222
202021,872,E06000041,Wokingham,year_group_7,2017,0,2017,2017
202021,872,E06000041,Wokingham,year_group_8,2054,0,2054,2054
202021,872,E06000041,Wokingham,year_group_9,1957,0,1957,1957
202021,886,E10000016,Kent,reception,17511,178,17689,17600
202021,886,E10000016,Kent,year_group_1,17725,0,17725,17725
202021,886,E10000016,Kent,year_group_10,17019,0,17019,17019
202021,886,E10000016,Kent,year_group_11,16283,0,16283,16283
202021,886,E10000016,Kent,year_group_12,10501,0,10501,10501
202021,886,E10000016,Kent,year_group_13,9167,0,9167,9167
202021,886,E10000016,Kent,year_group_14,61,0,61,61
202021,886,E10000016,Kent,year_group_2,17687,0,17687,17687
202021,886,E10000016,Kent,year_group_3,18031,0,18031,18031
202021,886,E10000016,Kent,year_group_4,18676,0,18676,18676
202021,886,E10000016,Kent,year_group_5,18270,0,18270,18270
202021,886,E10000016,Kent,year_group_6,18136,0,18136,18136
202021,886,E10000016,Kent,year_group_7,18542,0,18542,18542
202021,886,E10000016,Kent,year_group_8,18311,0,18311,18311
202021,886,E10000016,Kent,year_group_9,17725,0,17725,17725
202021,887,E06000035,Medway,reception,3495,73,3568,3531.5
202021,887,E06000035,Medway,year_group_1,3489,0,3489,3489
202021,887,E06000035,Medway,year_group_10,3364,0,3364,3364
202021,887,E06000035,Medway,year_group_11,3147,0,3147,3147
202021,887,E06000035,Medway,year_group_12,1886,0,1886,1886
202021,887,E06000035,Medway,year_group_13,1591,1,1592,1591.5
202021,887,E06000035,Medway,year_group_14,0,0,0,0
202021,887,E06000035,Medway,year_group_2,3485,0,3485,3485
202021,887,E06000035,Medway,year_group_3,3474,0,3474,3474
202021,887,E06000035,Medway,year_group_4,3630,0,3630,3630
202021,887,E06000035,Medway,year_group_5,3594,0,3594,3594
202021,887,E06000035,Medway,year_group_6,3507,0,3507,3507
202021,887,E06000035,Medway,year_group_7,3677,0,3677,3677
202021,887,E06000035,Medway,year_group_8,3513,0,3513,3513
202021,887,E06000035,Medway,year_group_9,3414,0,3414,3414
202021,921,E06000046,Isle of Wight,reception,1191,0,1191,1191
202021,921,E06000046,Isle of Wight,year_group_1,1353,0,1353,1353
202021,921,E06000046,Isle of Wight,year_group_10,1254,0,1254,1254
202021,921,E06000046,Isle of Wight,year_group_11,1244,0,1244,1244
202021,921,E06000046,Isle of Wight,year_group_12,512,0,512,512
202021,921,E06000046,Isle of Wight,year_group_13,439,0,439,439
202021,921,E06000046,Isle of Wight,year_group_14,14,0,14,14
202021,921,E06000046,Isle of Wight,year_group_2,1322,0,1322,1322
202021,921,E06000046,Isle of Wight,year_group_3,1333,0,1333,1333
202021,921,E06000046,Isle of Wight,year_group_4,1372,0,1372,1372
202021,921,E06000046,Isle of Wight,year_group_5,1331,0,1331,1331
202021,921,E06000046,Isle of Wight,year_group_6,1357,0,1357,1357
202021,921,E06000046,Isle of Wight,year_group_7,1240,0,1240,1240
202021,921,E06000046,Isle of Wight,year_group_8,1255,0,1255,1255
202021,921,E06000046,Isle of Wight,year_group_9,1261,0,1261,1261
202021,931,E10000025,Oxfordshire,reception,7374,97,7471,7422.5
202021,931,E10000025,Oxfordshire,year_group_1,7442,0,7442,7442
202021,931,E10000025,Oxfordshire,year_group_10,6644,0,6644,6644
202021,931,E10000025,Oxfordshire,year_group_11,6486,0,6486,6486
202021,931,E10000025,Oxfordshire,year_group_12,3345,0,3345,3345
202021,931,E10000025,Oxfordshire,year_group_13,2872,0,2872,2872
202021,931,E10000025,Oxfordshire,year_group_14,0,0,0,0
202021,931,E10000025,Oxfordshire,year_group_2,7393,0,7393,7393
202021,931,E10000025,Oxfordshire,year_group_3,7434,0,7434,7434
202021,931,E10000025,Oxfordshire,year_group_4,7580,0,7580,7580
202021,931,E10000025,Oxfordshire,year_group_5,7815,0,7815,7815
202021,931,E10000025,Oxfordshire,year_group_6,7312,0,7312,7312
202021,931,E10000025,Oxfordshire,year_group_7,6890,0,6890,6890
202021,931,E10000025,Oxfordshire,year_group_8,7235,0,7235,7235
202021,931,E10000025,Oxfordshire,year_group_9,6830,0,6830,6830
202021,936,E10000030,Surrey,reception,12802,35,12837,12819.5
202021,936,E10000030,Surrey,year_group_1,12734,0,12734,12734
