itl221cd,time_period,nc_year,full_time,part_time,headcount,fte
TLC2,201516,year_group_13,5463,4,5467,5465
TLC2,201516,year_group_14,51,0,51,51
TLC2,201516,year_group_2,15648,0,15648,15648
TLC2,201516,year_group_3,15800,0,15800,15800
TLC2,201516,year_group_4,15085,0,15085,15085
TLC2,201516,year_group_5,14851,0,14851,14851
TLC2,201516,year_group_6,14514,0,14514,14514
TLC2,201516,year_group_7,14089,0,14089,14089
TLC2,201516,year_group_8,13893,0,13893,13893
TLC2,201516,year_group_9,13333,0,13333,13333
TLC2,201617,reception,15982,58,16040,16011
TLC2,201617,year_group_1,16065,0,16065,16065
TLC2,201617,year_group_10,13409,0,13409,13409
TLC2,201617,year_group_11,13584,1,13585,13584.5
TLC2,201617,year_group_12,5840,0,5840,5840
TLC2,201617,year_group_13,5215,1,5216,5215.5
TLC2,201617,year_group_14,39,0,39,39
TLC2,201617,year_group_2,15739,0,15739,15739
TLC2,201617,year_group_3,15606,0,15606,15606
TLC2,201617,year_group_4,15802,0,15802,15802
TLC2,201617,year_group_5,15086,0,15086,15086
TLC2,201617,year_group_6,14848,0,14848,14848
TLC2,201617,year_group_7,14377,0,14377,14377
TLC2,201617,year_group_8,14077,0,14077,14077
TLC2,201617,year_group_9,13811,0,13811,13811
TLC2,201718,reception,15340,199,15539,15439.5
TLC2,201718,year_group_1,16080,0,16080,16080
TLC2,201718,year_group_10,13663,0,13663,13663
TLC2,201718,year_group_11,13177,0,13177,13177
TLC2,201718,year_group_12,5477,0,5477,5477
TLC2,201718,year_group_13,4698,0,4698,4698
TLC2,201718,year_group_14,22,0,22,22
TLC2,201718,year_group_2,16039,0,16039,16039
TLC2,201718,year_group_3,15699,0,15699,15699
TLC2,201718,year_group_4,15587,0,15587,15587
TLC2,201718,year_group_5,15803,0,15803,15803
TLC2,201718,year_group_6,15065,0,15065,15065
TLC2,201718,year_group_7,14679,0,14679,14679
TLC2,201718,year_group_8,14335,0,14335,14335
TLC2,201718,year_group_9,13982,0,13982,13982
TLC2,201819,reception,15083,126,15209,15146
TLC2,201819,year_group_1,15578,0,15578,15578
TLC2,201819,year_group_10,13919,0,13919,13919
TLC2,201819,year_group_11,13417,0,13417,13417
TLC2,201819,year_group_12,5472,0,5472,5472
TLC2,201819,year_group_13,4700,0,4700,4700
TLC2,201819,year_group_14,30,1,31,30.5
TLC2,201819,year_group_2,16109,0,16109,16109
TLC2,201819,year_group_3,16018,0,16018,16018
TLC2,201819,year_group_4,15717,0,15717,15717
TLC2,201819,year_group_5,15568,0,15568,15568
TLC2,201819,year_group_6,15771,0,15771,15771
TLC2,201819,year_group_7,14838,0,14838,14838
TLC2,201819,year_group_8,14645,0,14645,14645
TLC2,201819,year_group_9,14223,0,14223,14223
TLC2,201920,reception,15003,107,15110,15056.5
TLC2,201920,year_group_1,15271,0,15271,15271
TLC2,201920,year_group_10,14162,0,14162,14162
TLC2,201920,year_group_11,13695,0,13695,13695
TLC2,201920,year_group_12,5276,0,5276,5276
TLC2,201920,year_group_13,4755,0,4755,4755
TLC2,201920,year_group_14,19,0,19,19
TLC2,201920,year_group_2,15598,0,15598,15598
TLC2,201920,year_group_3,16033,0,16033,16033
TLC2,201920,year_group_4,16025,0,16025,16025
TLC2,201920,year_group_5,15711,0,15711,15711
TLC2,201920,year_group_6,15592,0,15592,15592
TLC2,201920,year_group_7,15483,0,15483,15483
TLC2,201920,year_group_8,14782,0,14782,14782
TLC2,201920,year_group_9,14559,0,14559,14559
TLC2,202021,reception,15184,223,15407,15295.5
TLC2,202021,year_group_1,15077,0,15077,15077
TLC2,202021,year_group_10,14499,0,14499,14499
TLC2,202021,year_group_11,14012,0,14012,14012
TLC2,202021,year_group_12,5812,0,5812,5812
TLC2,202021,year_group_13,4790,0,4790,4790
TLC2,202021,year_group_14,13,0,13,13
TLC2,202021,year_group_2,15243,0,15243,15243
TLC2,202021,year_group_3,15497,0,15497,15497
TLC2,202021,year_group_4,16021,0,16021,16021
TLC2,202021,year_group_5,15998,0,15998,15998
TLC2,202021,year_group_6,15678,0,15678,15678
TLC2,202021,year_group_7,15242,0,15242,15242
TLC2,202021,year_group_8,15399,0,15399,15399
TLC2,202021,year_group_9,14678,0,14678,14678
TLC2,202122,reception,14651,133,14784,14717.5
TLC2,202122,year_group_1,15514,0,15514,15514
TLC2,202122,year_group_10,14635,0,14635,14635
TLC2,202122,year_group_11,14354,0,14354,14354
TLC2,202122,year_group_12,5475,0,5475,5475
TLC2,202122,year_group_13,5012,0,5012,5012
TLC2,202122,year_group_14,16,0,16,16
TLC2,202122,year_group_2,15174,0,15174,15174
TLC2,202122,year_group_3,15262,0,15262,15262
TLC2,202122,year_group_4,15591,0,15591,15591
TLC2,202122,year_group_5,16038,0,16038,16038
TLC2,202122,year_group_6,16045,0,16045,16045
TLC2,202122,year_group_7,15331,0,15331,15331
TLC2,202122,year_group_8,15237,0,15237,15237
TLC2,202122,year_group_9,15358,0,15358,15358
TLC2,202223,reception,14602,178,14780,14691
TLC2,202223,year_group_1,15054,0,15054,15054
TLC2,202223,year_group_10,15379,0,15379,15379
TLC2,202223,year_group_11,14495,0,14495,14495
TLC2,202223,year_group_12,5459,1,5460,5459.5
TLC2,202223,year_group_13,4726,0,4726,4726
TLC2,202223,year_group_14,11,0,11,11
TLC2,202223,year_group_2,15730,0,15730,15730
TLC2,202223,year_group_3,15412,0,15412,15412
TLC2,202223,year_group_4,15443,0,15443,15443
TLC2,202223,year_group_5,15744,0,15744,15744
TLC2,202223,year_group_6,16244,0,16244,16244
TLC2,202223,year_group_7,15799,0,15799,15799
TLC2,202223,year_group_8,15385,0,15385,15385
TLC2,202223,year_group_9,15199,0,15199,15199
TLK2,201112,reception,12524,19,12543,12533.5
TLK2,201112,year_group_1,12150,0,12150,12150
TLK2,201112,year_group_10,13377,0,13377,13377
TLK2,201112,year_group_11,12927,0,12927,12927
TLK2,201112,year_group_12,5412,0,5412,5412
TLK2,201112,year_group_13,4375,0,4375,4375
TLK2,201112,year_group_14,146,0,146,146
TLK2,201112,year_group_2,12234,0,12234,12234
TLK2,201112,year_group_3,11914,0,11914,11914
TLK2,201112,year_group_4,11984,0,11984,11984
TLK2,201112,year_group_5,11337,0,11337,11337
TLK2,201112,year_group_6,11534,0,11534,11534
TLK2,201112,year_group_7,12295,0,12295,12295
TLK2,201112,year_group_8,12663,0,12663,12663
TLK2,201112,year_group_9,13117,0,13117,13117
TLK2,201213,reception,13114,29,13143,13128.5
TLK2,201213,year_group_1,12700,0,12700,12700
TLK2,201213,year_group_10,13171,0,13171,13171
TLK2,201213,year_group_11,13255,0,13255,13255
TLK2,201213,year_group_12,5363,0,5363,5363
TLK2,201213,year_group_13,4325,0,4325,4325
TLK2,201213,year_group_14,129,0,129,129
TLK2,201213,year_group_2,12287,0,12287,12287
TLK2,201213,year_group_3,12225,0,12225,12225
TLK2,201213,year_group_4,11993,0,11993,11993
TLK2,201213,year_group_5,12010,0,12010,12010
TLK2,201213,year_group_6,11360,0,11360,11360
TLK2,201213,year_group_7,11714,0,11714,11714
TLK2,201213,year_group_8,12363,0,12363,12363
TLK2,201213,year_group_9,12687,0,12687,12687
TLK2,201314,reception,13026,104,13130,13078
TLK2,201314,year_group_1,13310,0,13310,13310
TLK2,201314,year_group_10,12756,0,12756,12756
TLK2,201314,year_group_11,13074,0,13074,13074
TLK2,201314,year_group_12,5713,0,5713,5713
TLK2,201314,year_group_13,4284,1,4285,4284.5
TLK2,201314,year_group_14,115,0,115,115
TLK2,201314,year_group_2,12755,0,12755,12755
TLK2,201314,year_group_3,12373,0,12373,12373
TLK2,201314,year_group_4,12298,0,12298,12298
TLK2,201314,year_group_5,11996,0,11996,11996
TLK2,201314,year_group_6,12055,0,12055,12055
TLK2,201314,year_group_7,11570,0,11570,11570
TLK2,201314,year_group_8,11814,0,11814,11814
TLK2,201314,year_group_9,12412,0,12412,12412
TLK2,201415,reception,13425,31,13456,13440.5
TLK2,201415,year_group_1,13284,0,13284,13284
TLK2,201415,year_group_10,12470,0,12470,12470
TLK2,201415,year_group_11,12636,0,12636,12636
TLK2,201415,year_group_12,5718,3,5721,5719.5
TLK2,201415,year_group_13,4549,1,4550,4549.5
TLK2,201415,year_group_14,173,16,189,181
TLK2,201415,year_group_2,13400,0,13400,13400
TLK2,201415,year_group_3,12880,0,12880,12880
TLK2,201415,year_group_4,12480,0,12480,12480
TLK2,201415,year_group_5,12313,0,12313,12313
TLK2,201415,year_group_6,12041,0,12041,12041
TLK2,201415,year_group_7,12257,0,12257,12257
TLK2,201415,year_group_8,11578,0,11578,11578
TLK2,201415,year_group_9,11842,0,11842,11842
TLK2,201516,reception,13668,50,13718,13693
TLK2,201516,year_group_1,13627,0,13627,13627
TLK2,201516,year_group_10,11930,0,11930,11930
TLK2,201516,year_group_11,12356,0,12356,12356
TLK2,201516,year_group_12,5573,0,5573,5573
TLK2,201516,year_group_13,4581,0,4581,4581
TLK2,201516,year_group_14,101,0,101,101
TLK2,201516,year_group_2,13393,0,13393,13393
TLK2,201516,year_group_3,13436,0,13436,13436
TLK2,201516,year_group_4,12910,0,12910,12910
TLK2,201516,year_group_5,12514,0,12514,12514
TLK2,201516,year_group_6,12348,0,12348,12348
TLK2,201516,year_group_7,12234,0,12234,12234
TLK2,201516,year_group_8,12305,0,12305,12305
TLK2,201516,year_group_9,11617,0,11617,11617
TLK2,201617,reception,13498,171,13669,13583.5
TLK2,201617,year_group_1,13807,0,13807,13807
TLK2,201617,year_group_10,11637,0,11637,11637
TLK2,201617,year_group_11,11770,0,11770,11770
TLK2,201617,year_group_12,5017,0,5017,5017
TLK2,201617,year_group_13,4480,0,4480,4480
TLK2,201617,year_group_14,92,0,92,92
TLK2,201617,year_group_2,13684,0,13684,13684
TLK2,201617,year_group_3,13422,0,13422,13422
TLK2,201617,year_group_4,13463,0,13463,13463
TLK2,201617,year_group_5,12902,0,12902,12902
TLK2,201617,year_group_6,12536,0,12536,12536
TLK2,201617,year_group_7,12486,0,12486,12486
TLK2,201617,year_group_8,12274,0,12274,12274
TLK2,201617,year_group_9,12298,0,12298,12298
TLK2,201718,reception,13072,149,13221,13146.5
TLK2,201718,year_group_1,13788,0,13788,13788
TLK2,201718,year_group_10,12209,0,12209,12209
TLK2,201718,year_group_11,11432,0,11432,11432
TLK2,201718,year_group_12,4883,0,4883,4883
TLK2,201718,year_group_13,4175,5,4180,4177.5
TLK2,201718,year_group_14,33,0,33,33
TLK2,201718,year_group_2,13865,0,13865,13865
TLK2,201718,year_group_3,13622,0,13622,13622
TLK2,201718,year_group_4,13410,0,13410,13410
TLK2,201718,year_group_5,13490,0,13490,13490
TLK2,201718,year_group_6,12901,0,12901,12901
TLK2,201718,year_group_7,12665,0,12665,12665
TLK2,201718,year_group_8,12410,0,12410,12410
TLK2,201718,year_group_9,12222,0,12222,12222
TLK2,201819,reception,13025,49,13074,13049.5
TLK2,201819,year_group_1,13279,0,13279,13279
TLK2,201819,year_group_10,12141,0,12141,12141
TLK2,201819,year_group_11,12019,0,12019,12019
TLK2,201819,year_group_12,4558,0,4558,4558
TLK2,201819,year_group_13,4254,1,4255,4254.5
TLK2,201819,year_group_14,31,0,31,31
TLK2,201819,year_group_2,13814,0,13814,13814
TLK2,201819,year_group_3,13884,0,13884,13884
TLK2,201819,year_group_4,13618,0,13618,13618
TLK2,201819,year_group_5,13411,0,13411,13411
TLK2,201819,year_group_6,13530,0,13530,13530
TLK2,201819,year_group_7,13019,0,13019,13019
TLK2,201819,year_group_8,12585,0,12585,12585
TLK2,201819,year_group_9,12447,0,12447,12447
TLK2,201920,reception,12812,81,12893,12852.5
TLK2,201920,year_group_1,13090,0,13090,13090
TLK2,201920,year_group_10,12451,0,12451,12451
TLK2,201920,year_group_11,12026,0,12026,12026
TLK2,201920,year_group_12,4568,0,4568,4568
TLK2,201920,year_group_13,4048,0,4048,4048
TLK2,201920,year_group_14,34,0,34,34
TLK2,201920,year_group_2,13248,0,13248,13248
TLK2,201920,year_group_3,13732,0,13732,13732
TLK2,201920,year_group_4,13836,0,13836,13836
TLK2,201920,year_group_5,13585,0,13585,13585
TLK2,201920,year_group_6,13425,0,13425,13425
TLK2,201920,year_group_7,13535,0,13535,13535
TLK2,201920,year_group_8,12974,0,12974,12974
TLK2,201920,year_group_9,12540,0,12540,12540
TLK2,202021,reception,12728,61,12789,12758.5
TLK2,202021,year_group_1,12880,0,12880,12880
TLK2,202021,year_group_10,12481,0,12481,12481
TLK2,202021,year_group_11,12325,0,12325,12325
TLK2,202021,year_group_12,4938,8,4946,4942
TLK2,202021,year_group_13,4139,0,4139,4139
TLK2,202021,year_group_14,26,0,26,26
TLK2,202021,year_group_2,13094,0,13094,13094
TLK2,202021,year_group_3,13155,0,13155,13155
TLK2,202021,year_group_4,13706,0,13706,13706
TLK2,202021,year_group_5,13793,0,13793,13793
TLK2,202021,year_group_6,13573,0,13573,13573
TLK2,202021,year_group_7,13463,0,13463,13463
TLK2,202021,year_group_8,13470,0,13470,13470
TLK2,202021,year_group_9,12896,0,12896,12896
TLK2,202122,reception,12474,82,12556,12515
TLK2,202122,year_group_1,13011,0,13011,13011
TLK2,202122,year_group_10,12824,0,12824,12824
TLK2,202122,year_group_11,12360,0,12360,12360
TLK2,202122,year_group_12,4690,0,4690,4690
TLK2,202122,year_group_13,4338,0,4338,4338
TLK2,202122,year_group_14,32,0,32,32
TLK2,202122,year_group_2,12999,0,12999,12999
TLK2,202122,year_group_3,13200,0,13200,13200
TLK2,202122,year_group_4,13315,0,13315,13315
TLK2,202122,year_group_5,13730,0,13730,13730
TLK2,202122,year_group_6,13875,0,13875,13875
TLK2,202122,year_group_7,13639,0,13639,13639
TLK2,202122,year_group_8,13500,0,13500,13500
TLK2,202122,year_group_9,13410,0,13410,13410
TLK2,202223,reception,12136,83,12219,12177.5
TLK2,202223,year_group_1,12777,0,12777,12777
TLK2,202223,year_group_10,13361,0,13361,13361
TLK2,202223,year_group_11,12729,0,12729,12729
TLK2,202223,year_group_12,4520,0,4520,4520
TLK2,202223,year_group_13,4147,0,4147,4147
TLK2,202223,year_group_14,31,0,31,31
TLK2,202223,year_group_2,13186,0,13186,13186
TLK2,202223,year_group_3,13145,0,13145,13145
TLK2,202223,year_group_4,13282,0,13282,13282
TLK2,202223,year_group_5,13405,0,13405,13405
TLK2,202223,year_group_6,13866,0,13866,13866
TLK2,202223,year_group_7,13979,0,13979,13979
TLK2,202223,year_group_8,13677,0,13677,13677
TLK2,202223,year_group_9,13400,0,13400,13400
TLD1,201112,reception,4880,86,4966,4923
TLD1,201112,year_group_1,4925,0,4925,4925
TLD1,201112,year_group_10,5729,0,5729,5729
TLD1,201112,year_group_11,5728,0,5728,5728
TLD1,201112,year_group_12,2688,0,2688,2688
TLD1,201112,year_group_13,2356,0,2356,2356
TLD1,201112,year_group_14,1,0,1,1
TLD1,201112,year_group_2,4870,0,4870,4870
TLD1,201112,year_group_3,4940,0,4940,4940
TLD1,201112,year_group_4,4864,0,4864,4864
TLD1,201112,year_group_5,4662,0,4662,4662
TLD1,201112,year_group_6,4817,0,4817,4817
TLD1,201112,year_group_7,5135,0,5135,5135
TLD1,201112,year_group_8,5308,0,5308,5308
TLD1,201112,year_group_9,5466,0,5466,5466
TLD1,201213,reception,4995,62,5057,5026
TLD1,201213,year_group_1,4989,0,4989,4989
TLD1,201213,year_group_10,5488,0,5488,5488
TLD1,201213,year_group_11,5702,0,5702,5702
TLD1,201213,year_group_12,2645,0,2645,2645
TLD1,201213,year_group_13,2165,0,2165,2165
TLD1,201213,year_group_14,0,0,0,0
TLD1,201213,year_group_2,4930,0,4930,4930
TLD1,201213,year_group_3,4873,0,4873,4873
TLD1,201213,year_group_4,4970,0,4970,4970
TLD1,201213,year_group_5,4872,0,4872,4872
TLD1,201213,year_group_6,4672,0,4672,4672
TLD1,201213,year_group_7,4969,0,4969,4969
TLD1,201213,year_group_8,5125,0,5125,5125
TLD1,201213,year_group_9,5335,0,5335,5335
TLD1,201314,reception,5025,51,5076,5050.5
TLD1,201314,year_group_1,5067,0,5067,5067
TLD1,201314,year_group_10,5334,0,5334,5334
TLD1,201314,year_group_11,5441,0,5441,5441
TLD1,201314,year_group_12,2539,1,2540,2539.5
TLD1,201314,year_group_13,2079,0,2079,2079
TLD1,201314,year_group_14,0,0,0,0
TLD1,201314,year_group_2,5016,0,5016,5016
TLD1,201314,year_group_3,4919,0,4919,4919
TLD1,201314,year_group_4,4873,0,4873,4873
TLD1,201314,year_group_5,4965,0,4965,4965
TLD1,201314,year_group_6,4843,0,4843,4843
TLD1,201314,year_group_7,4805,0,4805,4805
TLD1,201314,year_group_8,4956,0,4956,4956
TLD1,201314,year_group_9,5131,0,5131,5131
TLD1,201415,reception,4882,188,5070,4976
TLD1,201415,year_group_1,5165,0,5165,5165
TLD1,201415,year_group_10,5168,0,5168,5168
TLD1,201415,year_group_11,5310,0,5310,5310
TLD1,201415,year_group_12,2502,0,2502,2502
TLD1,201415,year_group_13,2052,0,2052,2052
TLD1,201415,year_group_14,0,0,0,0
TLD1,201415,year_group_2,5155,0,5155,5155
TLD1,201415,year_group_3,5074,0,5074,5074
TLD1,201415,year_group_4,4986,0,4986,4986
TLD1,201415,year_group_5,4943,0,4943,4943
TLD1,201415,year_group_6,5036,0,5036,5036
TLD1,201415,year_group_7,5031,0,5031,5031
TLD1,201415,year_group_8,4837,0,4837,4837
TLD1,201415,year_group_9,5001,0,5001,5001
TLD1,201516,reception,5007,135,5142,5074.5
TLD1,201516,year_group_1,5144,0,5144,5144
TLD1,201516,year_group_10,5011,0,5011,5011
TLD1,201516,year_group_11,5133,0,5133,5133
TLD1,201516,year_group_12,2414,0,2414,2414
TLD1,201516,year_group_13,2015,0,2015,2015
TLD1,201516,year_group_14,2,0,2,2
TLD1,201516,year_group_2,5204,0,5204,5204
TLD1,201516,year_group_3,5185,0,5185,5185
TLD1,201516,year_group_4,5111,0,5111,5111
TLD1,201516,year_group_5,5010,0,5010,5010
TLD1,201516,year_group_6,4941,0,4941,4941
TLD1,201516,year_group_7,5204,0,5204,5204
TLD1,201516,year_group_8,5044,0,5044,5044
