itl22cd,year,nc_year,pupil_number,upper_pi,lower_pi
TLD3,2031,year_group_6,32824.0621693444,33595.2105909109,32487.6020374733
TLD3,2032,year_group_6,33835.2376141431,34652.838019226,33471.4603550194
TLD3,2023,year_group_7,36635.5533213607,36955.5984103373,36463.4818162148
TLD3,2024,year_group_7,36384.1021913309,36746.9389376706,36206.621691822
TLD3,2025,year_group_7,35833.2047293085,36301.4753451347,35649.6227335014
TLD3,2026,year_group_7,35839.9581340335,36363.4823243685,35645.6388785293
TLD3,2027,year_group_7,35969.3205071176,36661.235793077,35772.4291620225
TLD3,2028,year_group_7,35147.0795020912,35954.3298559856,34958.6791490251
TLD3,2029,year_group_7,34089.1439501172,34923.6041895361,33784.4959916517
TLD3,2030,year_group_7,33733.2903602882,34568.8070707133,33420.9258347584
TLD3,2031,year_group_7,33035.595391562,33881.2305443428,32707.4281140076
TLD3,2032,year_group_7,31847.4451078862,32689.9641703827,31522.0003298066
TLD3,2023,year_group_8,36552.1309331725,36623.9703999165,36486.7992588855
TLD3,2024,year_group_8,36780.585086014,37109.601736572,36592.3676821395
TLD3,2025,year_group_8,36528.1385185523,36907.9035971196,36336.5472225549
TLD3,2026,year_group_8,35975.0601796544,36444.5706249242,35774.1940000457
TLD3,2027,year_group_8,35981.8403195619,36513.775019175,35775.6463703082
TLD3,2028,year_group_8,36111.7148086522,36827.5392804714,35907.4347131823
TLD3,2029,year_group_8,35286.2187398116,36096.4195226089,35081.7535124491
TLD3,2030,year_group_8,34224.0950632951,35044.9955383345,33905.7037293272
TLD3,2031,year_group_8,33866.8327306081,34696.8451911908,33536.141707581
TLD3,2032,year_group_8,33166.3757472996,34008.5478459243,32836.2358870845
TLD3,2023,year_group_9,36004.1673622362,36061.0873609195,35934.9536332975
TLD3,2024,year_group_9,36642.8801215178,36735.5687838357,36546.8883795984
TLD3,2025,year_group_9,36871.9014650652,37209.4923372856,36656.4813754227
TLD3,2026,year_group_9,36618.8281401338,37005.7432047225,36397.7060066749
TLD3,2027,year_group_9,36064.3766552916,36554.0449981618,35852.7838539484
TLD3,2028,year_group_9,36071.1736284774,36607.64836637,35840.6632556171
TLD3,2029,year_group_9,36201.3705612712,36921.1974720794,35970.1536930821
TLD3,2030,year_group_9,35373.8250059488,36168.0438696306,35151.3840570649
TLD3,2031,year_group_9,34309.0643597371,35129.4198510067,33983.9924803314
TLD3,2032,year_group_9,33950.915040002,34784.3100761928,33618.1518165606
TLD4,2023,year_group_10,17557.0389126952,17607.620298597,17510.3179364143
TLD4,2024,year_group_10,17521.2324328382,17591.2662895874,17471.6939929236
TLD4,2025,year_group_10,18001.8988349701,18085.1954788176,17915.3799376526
TLD4,2026,year_group_10,18007.2240167986,18149.3203708238,17898.0649104216
TLD4,2027,year_group_10,17957.2861001655,18099.3861781052,17796.6082714728
TLD4,2028,year_group_10,17715.7829022821,17875.9518833258,17458.0364168272
TLD4,2029,year_group_10,17876.8537526377,18027.6906350772,17572.1904200459
TLD4,2030,year_group_10,17891.6666484644,18030.7776295676,17517.9255066111
TLD4,2031,year_group_10,17577.5098755779,17678.8960832562,17115.4278502522
TLD4,2032,year_group_10,16926.8961694601,17009.9675588075,16447.8183482379
TLD4,2023,year_group_11,17253.4682765275,17296.3086754777,17207.3111515089
TLD4,2024,year_group_11,17402.1838289163,17470.0833899398,17333.2877321747
TLD4,2025,year_group_11,17366.6931662917,17448.9307631118,17295.2188217434
TLD4,2026,year_group_11,17843.1200359863,17931.0042323996,17735.0900178512
TLD4,2027,year_group_11,17848.3982491043,17996.2532227341,17727.5005590226
TLD4,2028,year_group_11,17798.9007905862,17949.9348099971,17632.4426705796
TLD4,2029,year_group_11,17559.5276784266,17730.8030406864,17300.5769407208
TLD4,2030,year_group_11,17719.1778655286,17882.1530718619,17409.4769171594
TLD4,2031,year_group_11,17733.8601099262,17874.9735351348,17358.0703763593
TLD4,2032,year_group_11,17422.4742355738,17514.809528622,16950.4759718911
TLD4,2023,year_group_2,17456.0146690456,17530.7256931919,17303.1284390358
TLD4,2024,year_group_2,16809.897984813,16907.106277201,16577.8106899548
TLD4,2025,year_group_2,17006.7157712569,17112.2527367576,16760.8205525233
TLD4,2026,year_group_2,16451.5807458423,16567.2858389833,16200.071207441
TLD4,2027,year_group_2,15928.6487234445,16044.1908650101,15668.2481130362
TLD4,2028,year_group_2,16522.6016114174,16649.6043293858,16238.2319125642
TLD4,2029,year_group_2,16119.2797073118,16389.7769821062,15724.126990618
TLD4,2030,year_group_2,15946.9123217071,16248.3801043672,15527.1888770753
TLD4,2031,year_group_2,15776.3881025564,16104.1482879885,15323.7323941887
TLD4,2032,year_group_2,15607.6873404317,15964.6011024333,15132.6268603084
TLD4,2023,year_group_3,17943.8561046005,18018.1252801774,17815.2192828198
TLD4,2024,year_group_3,17628.7829458099,17705.8856754203,17377.4596897007
TLD4,2025,year_group_3,16976.2714189835,17071.2742302083,16686.3369614362
TLD4,2026,year_group_3,17175.037179833,17278.0905357873,16870.2434780981
TLD4,2027,year_group_3,16614.4077890933,16719.1539713379,16308.475898321
TLD4,2028,year_group_3,16086.3001257438,16191.5251678127,15776.4232302722
TLD4,2029,year_group_3,16686.1315729915,16802.4550274398,16351.0695750836
TLD4,2030,year_group_3,16278.8178510699,16503.398802199,15830.0013550607
TLD4,2031,year_group_3,16104.7444852202,16356.6766507086,15627.5484634247
TLD4,2032,year_group_3,15932.5325282869,16213.5260385591,15429.383779856
TLD4,2023,year_group_4,18070.8184768395,18178.3869807911,17977.4031430693
TLD4,2024,year_group_4,18085.7920932993,18180.5269528841,17892.9792589303
TLD4,2025,year_group_4,17768.2267042966,17826.8808136754,17463.056718126
TLD4,2026,year_group_4,17110.5538081325,17190.1291988722,16770.4955813934
TLD4,2027,year_group_4,17310.8918071131,17397.0474082694,16959.0182458756
TLD4,2028,year_group_4,16745.8278351772,16834.7478696391,16395.6938561158
TLD4,2029,year_group_4,16213.5428376528,16307.8218869753,15862.3203912384
TLD4,2030,year_group_4,16818.1189545535,16921.4796726221,16445.199050669
TLD4,2031,year_group_4,16407.5833791186,16628.6078498828,15917.0571749867
TLD4,2032,year_group_4,16232.1330921019,16480.8820583176,15715.680882217
TLD4,2023,year_group_5,18111.1076977883,18221.8987362892,17959.1051611265
TLD4,2024,year_group_5,18275.7728178033,18395.9640752767,18058.4629381075
TLD4,2025,year_group_5,18290.9162609756,18391.6808316056,17980.1037347295
TLD4,2026,year_group_5,17969.7491311276,18037.4197744875,17556.271799904
TLD4,2027,year_group_5,17304.617086659,17374.5610532846,16871.565206034
TLD4,2028,year_group_5,17507.2272650986,17582.0319744291,17057.5433249169
TLD4,2029,year_group_5,16935.7544902566,17011.2551029686,16491.7034180823
TLD4,2030,year_group_5,16397.4324600979,16476.2742085055,15959.9864395066
TLD4,2031,year_group_5,17008.8655159779,17094.2384665715,16550.1737595787
TLD4,2032,year_group_5,16593.673756961,16798.5881899987,16037.3172723799
TLD4,2023,year_group_6,18466.6455913833,18564.3810967409,18373.5917868493
TLD4,2024,year_group_6,18218.2921408885,18328.4038844967,18000.9746235996
TLD4,2025,year_group_6,18383.9317755208,18492.3695631358,18102.1392168706
TLD4,2026,year_group_6,18399.1648400211,18484.6642851035,18037.9168005121
TLD4,2027,year_group_6,18076.0969915352,18132.5832885749,17607.1863513048
TLD4,2028,year_group_6,17407.0285888402,17452.6820576125,16924.6711800631
TLD4,2029,year_group_6,17610.837846845,17657.9125670067,17118.2629565534
TLD4,2030,year_group_6,17035.9830043713,17080.2309254584,16550.7602414864
TLD4,2031,year_group_6,16494.4750980103,16549.2003669688,16010.6801568048
TLD4,2032,year_group_6,17109.5267128808,17168.7611034647,16595.4528589676
TLD4,2023,year_group_7,17970.3142667019,18085.5345086304,17890.2020931394
TLD4,2024,year_group_7,17920.4787087679,18064.8468340727,17785.0240498873
TLD4,2025,year_group_7,17679.4705245896,17836.9747902658,17452.7093912006
TLD4,2026,year_group_7,17840.211224955,17981.0571794612,17550.2206342313
TLD4,2027,year_group_7,17854.9937585069,17978.7660624147,17503.6386500356
TLD4,2028,year_group_7,17541.4809187424,17630.6395626026,17091.2143174472
TLD4,2029,year_group_7,16892.2007879319,16968.8972963,16421.126553605
TLD4,2030,year_group_7,17089.9822123194,17173.8263329057,16611.1090645065
TLD4,2031,year_group_7,16532.1291948776,16618.4255944221,16057.1348338127
TLD4,2032,year_group_7,16006.6368493106,16096.9677137082,15542.8816291682
TLD4,2023,year_group_8,18002.6874590836,18036.2437620087,17928.83818709
TLD4,2024,year_group_8,18008.0128741968,18128.9746558569,17901.7022092556
TLD4,2025,year_group_8,17958.072769892,18089.843381974,17799.6939171041
TLD4,2026,year_group_8,17716.5589922776,17864.5343310155,17468.8406769867
TLD4,2027,year_group_8,17877.6368987976,18004.2951292721,17571.4193138138
TLD4,2028,year_group_8,17892.4504435451,18004.292164895,17518.4848650186
TLD4,2029,year_group_8,17578.2799081323,17656.66587025,17114.8199322527
TLD4,2030,year_group_8,16927.6377000403,16992.2634323648,16438.5799886578
TLD4,2031,year_group_8,17125.8340356073,17193.2946406742,16625.0483374292
TLD4,2032,year_group_8,16566.8107391357,16639.7061911532,16072.811405966
TLD4,2023,year_group_9,17541.1528107572,17579.9253603417,17522.3780125108
TLD4,2024,year_group_9,18022.3656959302,18076.9004517544,17949.954704867
TLD4,2025,year_group_9,18027.6969321064,18156.5631911131,17925.2947476043
TLD4,2026,year_group_9,17977.7022396629,18117.1736606337,17823.8502126076
TLD4,2027,year_group_9,17735.9244700569,17889.6500419857,17485.6191434177
TLD4,2028,year_group_9,17897.1784463555,18041.1924974739,17592.0895275068
TLD4,2029,year_group_9,17912.0081833766,18039.9088515663,17539.567710449
TLD4,2030,year_group_9,17597.4942368915,17687.6604561181,17137.5562371537
TLD4,2031,year_group_9,16946.1408299019,17016.2151036415,16459.7495879847
TLD4,2032,year_group_9,17144.5538083697,17219.0122257816,16648.3995359631
TLD6,2023,year_group_10,10798.3587286699,10826.1713088779,10697.0404032826
TLD6,2024,year_group_10,11120.2880026865,11155.6393998241,11011.2497209662
TLD6,2025,year_group_10,11246.0277441273,11309.3177821473,11129.41488802
TLD6,2026,year_group_10,11569.1483520488,11667.5122867688,11433.6002036061
TLD6,2027,year_group_10,11366.0635460457,11412.0852041353,11084.3358675301
TLD6,2028,year_group_10,11322.2333969397,11372.5027565694,10957.5604457876
TLD6,2029,year_group_10,11556.2591416775,11584.113851214,11049.5173208501
TLD6,2030,year_group_10,11803.5823323138,11802.8140366216,11187.4754686053
TLD6,2031,year_group_10,11604.1148851845,11583.2174567614,10919.5328512172
TLD6,2032,year_group_10,11491.1940451086,11509.1562042337,10799.6507446424
TLD6,2023,year_group_11,10807.4996173159,10872.5181586536,10789.7185572501
TLD6,2024,year_group_11,10746.1563377293,10795.2727342862,10640.8552079157
TLD6,2025,year_group_11,11066.5293124749,11117.1634127911,10953.0219201496
TLD6,2026,year_group_11,11191.6611916188,11262.3661168207,11073.4023562548
TLD6,2027,year_group_11,11513.2197410164,11630.109771664,11376.6124030955
TLD6,2028,year_group_11,11311.1167057346,11371.5147792134,11036.4873259536
TLD6,2029,year_group_11,11267.498444253,11333.9117377263,10912.3085372427
TLD6,2030,year_group_11,11500.392840818,11531.0823638492,11010.579838011
TLD6,2031,year_group_11,11746.52039958,11756.8711228634,11146.2599598426
TLD6,2032,year_group_11,11548.0172358123,11541.5425762925,10876.0255105427
TLD6,2023,year_group_2,10596.8468576679,10716.3416381524,10454.376218948
TLD6,2024,year_group_2,10493.7278467685,10639.9377874154,10302.6141837829
TLD6,2025,year_group_2,10035.4417767954,10185.1878840757,9844.77770140488
TLD6,2026,year_group_2,10080.4288434297,10238.5389860814,9879.30309659792
TLD6,2027,year_group_2,9818.29717861659,9979.16282777845,9614.76277865594
TLD6,2028,year_group_2,10186.8330916976,10359.3836559832,9965.51577842186
TLD6,2029,year_group_2,9845.86305197853,10077.9223029258,9573.13599795908
TLD6,2030,year_group_2,9752.03180453457,9999.69358554052,9464.50352842427
TLD6,2031,year_group_2,9659.09477052324,9927.40599355711,9357.09710044693
TLD6,2032,year_group_2,9567.04342807485,9848.05589281493,9252.97217348679
TLD6,2023,year_group_3,10982.1107056462,11051.2040612089,10810.5467038762
TLD6,2024,year_group_3,10796.5252177092,10887.5934093194,10527.1385742175
TLD6,2025,year_group_3,10691.4631160714,10822.8851348236,10392.5933124637
TLD6,2026,year_group_3,10224.541476281,10354.1334091184,9935.43854071461
TLD6,2027,year_group_3,10270.3762425952,10408.7610430003,9972.68836095501
TLD6,2028,year_group_3,10003.3051819743,10139.6885351924,9705.12693852921
TLD6,2029,year_group_3,10378.7854859414,10524.7289252431,10061.0952573278
TLD6,2030,year_group_3,10031.3904842248,10238.2112361295,9669.05723549137
TLD6,2031,year_group_3,9935.79115710001,10154.2272229526,9564.12601478013
TLD6,2032,year_group_3,9841.10289323817,10077.7927250576,9456.66180916309
TLD6,2023,year_group_4,10991.5906459199,11065.3445282789,10789.2125253205
TLD6,2024,year_group_4,11226.8289903867,11309.4134039583,10901.703958827
TLD6,2025,year_group_4,11037.1080349154,11127.635654715,10622.6146537039
TLD6,2026,year_group_4,10929.7047970431,11039.6678410769,10507.5374069663
TLD6,2027,year_group_4,10452.3785760334,10560.5387494572,10044.7016892848
TLD6,2028,year_group_4,10499.2346947719,10614.6668320961,10086.9831692818
TLD6,2029,year_group_4,10226.212394575,10346.3479398907,9819.83897953342
TLD6,2030,year_group_4,10610.0596599036,10735.2845729339,10181.8217165242
TLD6,2031,year_group_4,10254.9235316198,10418.2276926052,9800.99308999879
TLD6,2032,year_group_4,10157.1939306356,10331.7368839322,9695.86900193775
TLD6,2023,year_group_5,10927.6971628089,11028.5064166822,10795.6615469499
TLD6,2024,year_group_5,11153.5680115308,11244.3565345782,10848.3918879301
TLD6,2025,year_group_5,11392.2729413677,11472.959905916,10980.6626739586
TLD6,2026,year_group_5,11199.7561666599,11270.3964372087,10707.12739098
TLD6,2027,year_group_5,11090.7701830241,11181.695933091,10577.1595870673
TLD6,2028,year_group_5,10606.4098532755,10701.8191643744,10111.2839746285
TLD6,2029,year_group_5,10653.9564663128,10759.3281437301,10156.0151547634
TLD6,2030,year_group_5,10376.910778204,10486.0429739202,9887.3176055166
TLD6,2031,year_group_5,10766.4146014264,10891.07904493,10253.9330945723
TLD6,2032,year_group_5,10406.0450163714,10543.5746895818,9872.6473749466
TLD6,2023,year_group_6,11183.1828417799,11229.4989940366,10996.1431669618
TLD6,2024,year_group_6,11140.0579226336,11193.0073013992,10848.7891331017
TLD6,2025,year_group_6,11370.3181778648,11416.9063132128,10929.1266657719
TLD6,2026,year_group_6,11613.6619222221,11627.4692416435,11069.9399694315
TLD6,2027,year_group_6,11417.4039193354,11410.4879991266,10789.0681705001
TLD6,2028,year_group_6,11306.2999829462,11325.6839334506,10668.2160265814
TLD6,2029,year_group_6,10812.5269538775,10837.8760386142,10195.3883395035
TLD6,2030,year_group_6,10860.9975525196,10892.279941507,10238.5991860204
TLD6,2031,year_group_6,10578.5679640375,10616.0590857366,9963.57733017825
TLD6,2032,year_group_6,10975.6411156026,11025.5673072459,10331.7588083695
TLD6,2023,year_group_7,11333.5401880971,11404.29778239,11264.3531051267
TLD6,2024,year_group_7,11134.5912473118,11219.1287406158,10922.7387930546
TLD6,2025,year_group_7,11091.6537085037,11168.1680057713,10800.7007437691
TLD6,2026,year_group_7,11320.9134692332,11380.3684116258,10900.3553659091
TLD6,2027,year_group_7,11563.1998705505,11594.8528555777,11033.1532974464
TLD6,2028,year_group_7,11367.7946203571,11384.1041798176,10759.9000509879
TLD6,2029,year_group_7,11257.1734371784,11295.1137358089,10644.301427544
TLD6,2030,year_group_7,10765.5458812838,10808.1047991551,10174.9403191726
TLD6,2031,year_group_7,10813.8058722924,10862.7109274117,10212.541146056
TLD6,2032,year_group_7,10532.6034571673,10589.6012702826,9939.24422971911
TLD6,2023,year_group_8,11057.6333386852,11112.1914773743,11035.118710377
TLD6,2024,year_group_8,11375.3410029256,11476.0543655682,11310.8679192458
TLD6,2025,year_group_8,11175.6582907241,11278.1254751991,10968.9756713769
TLD6,2026,year_group_8,11132.5623879733,11224.7101115994,10840.183479319
TLD6,2027,year_group_8,11362.6677136937,11437.6041568432,10935.9889653255
TLD6,2028,year_group_8,11605.8477253772,11651.3799054576,11075.4987648765
TLD6,2029,year_group_8,11409.7217737485,11429.0102156545,10802.827582035
TLD6,2030,year_group_8,11298.6925931111,11350.0221301549,10692.051887269
TLD6,2031,year_group_8,10805.251796862,10861.5776490074,10215.7056575108
TLD6,2032,year_group_8,10853.6897822938,10916.1196907889,10260.9509613552
TLD6,2023,year_group_9,10959.2677830187,10975.2418246584,10943.3215821491
TLD6,2024,year_group_9,11083.1868305365,11147.5185773084,11054.8426423718
TLD6,2025,year_group_9,11401.6286971112,11511.9870250143,11336.892422415
TLD6,2026,year_group_9,11201.4845307809,11306.6045535475,10995.8909020285
TLD6,2027,year_group_9,11158.2890361223,11254.6527221312,10863.9071293323
TLD6,2028,year_group_9,11388.9261207088,11461.4255168554,10958.287829298
TLD6,2029,year_group_9,11632.6681060313,11674.6911828604,11100.8751356081
TLD6,2030,year_group_9,11436.0889197227,11463.3672165267,10830.041373872
TLD6,2031,year_group_9,11324.8031576655,11385.1669691838,10710.2410655936
TLD6,2032,year_group_9,10830.2220509196,10894.9322233292,10240.7930607936
TLD7,2023,year_group_10,16937.3382821498,17057.9616528011,16736.5529519071
TLD7,2024,year_group_10,17289.9440762576,17427.1291317465,17072.4591131811
TLD7,2025,year_group_10,17590.189409833,17733.5615559688,17368.8156267586
TLD7,2026,year_group_10,18091.2243395243,18284.3509476152,17847.5975989854
TLD7,2027,year_group_10,17644.3017809506,17771.2292913487,17308.6247916326
TLD7,2028,year_group_10,17525.0939361784,17678.2405756237,17197.5085722786
TLD7,2029,year_group_10,17663.233018464,17849.4422142045,17342.085683433
TLD7,2030,year_group_10,17602.4742759664,17821.0355549728,17285.5426719052
TLD7,2031,year_group_10,17631.7606500472,17857.1536663013,17314.8270157761
